"2024-01-26 03:18:00,New York,31\u00baC" 
"2024-01-26 03:18:01,Los Angeles,25\u00baC" 
"2024-01-26 03:18:02,Pittsburgh,26\u00baC" 
"2024-01-26 03:18:13,Pittsburgh,28\u00baC" 
"2024-01-26 03:18:14,Bellevue,27\u00baC" 
"2024-01-26 03:18:15,Bellevue,24\u00baC" 
"2024-01-26 03:18:16,Seattle,22\u00baC" 
"2024-01-26 03:18:17,Pittsburgh,32\u00baC" 
"2024-01-26 03:18:18,Bellevue,23\u00baC" 
"2024-01-26 03:18:19,Pittsburgh,18\u00baC" 
"2024-01-26 03:18:20,Seattle,23\u00baC" 
"2024-01-26 03:18:21,Bellevue,26\u00baC" 
"2024-01-26 03:18:22,Bellevue,24\u00baC" 
"2024-01-26 07:41:40,Santiago,26\u00baC" 
"2024-01-26 07:41:41,Pittsburgh,26\u00baC" 
"2024-01-26 07:41:42,Pittsburgh,31\u00baC" 
"2024-01-26 07:41:43,Santiago,22\u00baC" 
"2024-01-26 07:41:44,New York,29\u00baC" 
"2024-01-26 07:41:45,Santiago,29\u00baC" 
"2024-01-26 07:41:46,Pittsburgh,23\u00baC" 
"2024-01-26 07:41:47,Pittsburgh,24\u00baC" 
"2024-01-26 07:41:48,Santiago,26\u00baC" 
"2024-01-26 07:41:49,Pittsburgh,20\u00baC" 
"2024-01-26 09:23:26,Los Angeles,31\u00baC" 
"2024-01-26 09:23:27,Chicago,19\u00baC" 
"2024-01-26 09:23:28,Chicago,28\u00baC" 
"2024-01-26 09:23:29,Chicago,23\u00baC" 
"2024-01-26 09:23:30,Chicago,20\u00baC" 
"2024-01-26 09:35:26,Los Angeles,27\u00baC" 
"2024-01-26 09:35:27,Los Angeles,21\u00baC" 
"2024-01-26 09:35:27,Tokyo,27\u00baC" 
"2024-01-26 09:35:28,Chicago,28\u00baC" 
"2024-01-26 09:35:28,New York,21\u00baC" 
"2024-01-26 09:35:29,Los Angeles,23\u00baC" 
"2024-01-26 09:35:29,Tokyo,29\u00baC" 
"2024-01-26 09:35:30,Chicago,28\u00baC" 
"2024-01-26 09:35:30,Chicago,32\u00baC" 
"2024-01-26 09:35:31,New York,25\u00baC" 
"2024-01-26 09:35:31,New York,23\u00baC" 
"2024-01-26 09:35:32,New York,30\u00baC" 
"2024-01-26 09:35:32,Chicago,28\u00baC" 
"2024-01-26 09:35:33,Los Angeles,32\u00baC" 
"2024-01-26 09:35:33,Tokyo,22\u00baC" 
"2024-01-26 09:35:34,Los Angeles,30\u00baC" 
"2024-01-26 09:35:34,Chicago,22\u00baC" 
"2024-01-26 09:35:35,Chicago,24\u00baC" 
"2024-01-26 09:35:35,New York,32\u00baC" 
"2024-01-26 09:35:36,New York,27\u00baC" 
"2024-01-26 09:36:45,Dallas,32\u00baC" 
"2024-01-26 09:36:46,Phoenix,32\u00baC" 
"2024-01-26 09:36:47,Houston,27\u00baC" 
"2024-01-26 09:36:48,New York,24\u00baC" 
"2024-01-26 09:36:49,San Antonio,32\u00baC" 
"2024-01-26 09:36:50,Phoenix,32\u00baC" 
"2024-01-26 09:36:51,Phoenix,27\u00baC" 
"2024-01-26 09:36:52,Houston,31\u00baC" 
"2024-01-26 09:36:53,Philadelphia,24\u00baC" 
"2024-01-26 09:36:54,Philadelphia,22\u00baC" 
"2024-01-26 09:43:50,Berlin,28\u00baC" 
"2024-01-26 09:43:51,Berlin,30\u00baC" 
"2024-01-26 09:43:52,Berlin,25\u00baC" 
"2024-01-26 09:43:53,London,31\u00baC" 
"2024-01-26 09:43:54,London,25\u00baC" 
"2024-01-26 09:43:55,London,27\u00baC" 
"2024-01-26 09:43:56,Berlin,29\u00baC" 
"2024-01-26 09:43:57,London,28\u00baC" 
"2024-01-26 09:43:58,Berlin,29\u00baC" 
"2024-01-26 09:43:59,Berlin,28\u00baC" 
"2024-01-26 09:45:30,Boston,19\u00baC" 
"2024-01-26 09:45:31,Boston,31\u00baC" 
"2024-01-26 09:45:32,Boston,29\u00baC" 
"2024-01-26 09:45:33,New York,23\u00baC" 
"2024-01-26 09:45:34,Boston,21\u00baC" 
"2024-01-26 09:45:35,Los Angeles,30\u00baC" 
"2024-01-26 09:45:36,Boston,32\u00baC" 
"2024-01-26 09:45:37,Los Angeles,23\u00baC" 
"2024-01-26 09:45:38,Los Angeles,20\u00baC" 
"2024-01-26 09:45:39,Los Angeles,25\u00baC" 
"2024-01-26 09:47:57,Pittsburgh,24\u00baC" 
"2024-01-26 09:47:58,Pittsburgh,24\u00baC" 
"2024-01-26 09:47:59,Boston,29\u00baC" 
"2024-01-26 09:48:00,Boston,28\u00baC" 
"2024-01-26 09:48:01,Boston,19\u00baC" 
"2024-01-26 09:48:02,Boston,30\u00baC" 
"2024-01-26 09:48:03,Boston,21\u00baC" 
"2024-01-26 09:48:04,Boston,31\u00baC" 
"2024-01-26 09:48:05,Boston,20\u00baC" 
"2024-01-26 09:48:06,Pittsburgh,24\u00baC" 
"2024-01-26 09:50:08,London,30\u00baC" 
"2024-01-26 09:50:09,London,23\u00baC" 
"2024-01-26 09:50:10,Berlin,18\u00baC" 
"2024-01-26 09:50:11,Berlin,19\u00baC" 
"2024-01-26 09:50:12,London,30\u00baC" 
"2024-01-26 09:50:13,Berlin,21\u00baC" 
"2024-01-26 09:50:14,Berlin,28\u00baC" 
"2024-01-26 09:50:15,Berlin,18\u00baC" 
"2024-01-26 09:50:16,London,22\u00baC" 
"2024-01-26 09:50:17,London,22\u00baC" 
"2024-01-26 09:50:29,San Francisco,31\u00baC" 
"2024-01-26 09:50:31,Los Angeles,30\u00baC" 
"2024-01-26 09:50:32,San Francisco,26\u00baC" 
"2024-01-26 09:50:33,New York City,22\u00baC" 
"2024-01-26 09:50:34,Los Angeles,31\u00baC" 
"2024-01-26 09:50:35,New York City,28\u00baC" 
"2024-01-26 09:50:36,Los Angeles,30\u00baC" 
"2024-01-26 09:50:37,San Francisco,18\u00baC" 
"2024-01-26 09:50:38,San Francisco,23\u00baC" 
"2024-01-26 09:50:39,New York City,22\u00baC" 
"2024-01-26 09:50:55,Seattle,32\u00baC" 
"2024-01-26 09:50:56,Seattle,32\u00baC" 
"2024-01-26 09:50:57,Bellevue,19\u00baC" 
"2024-01-26 09:50:58,Seattle,31\u00baC" 
"2024-01-26 09:50:59,Pittsburgh,23\u00baC" 
"2024-01-26 09:51:00,Seattle,30\u00baC" 
"2024-01-26 09:51:01,Seattle,18\u00baC" 
"2024-01-26 09:51:02,Bellevue,19\u00baC" 
"2024-01-26 09:51:03,Seattle,26\u00baC" 
"2024-01-26 09:51:04,Pittsburgh,26\u00baC" 
